total elements,cutoff clustering,allelic mismatches,number partitions ,silhouette,noise silhouette low,noise silhouette av,noise silhouette up,noise aWallace1 low,noise aWallace1 av,noise aWallace1 up,noise aWallace2 low,noise aWallace2 av,noise aWallace2 up,nAUC silhouette low,nAUC silhouette av,nAUC silhouette up,nAUC aWallace1 low,nAUC aWallace1 av,nAUC aWallace1 up,nAUC aWallace2 low,nAUC aWallace2 av,nAUC aWallace2 up
1665,0.684705853,893.5411382,116,0.621397,0.586821,0.619478,0.645335,0.897574,0.981511,1,0.971232,0.992271,1,0.795663,0.80973,0.825552,1,1,1,0.940459,0.969857,0.992225
1665,0.684740484,893.5863316,115,0.619934,0.586821,0.619478,0.645335,0.898041,0.981725,1,0.970727,0.991979,1,0.795369,0.809508,0.825081,1,1,1,0.940028,0.969548,0.99175
1665,0.689115107,899.2952146,114,0.618915,0.576755,0.613529,0.642727,0.854921,0.970415,1,0.96885,0.993949,1,0.794707,0.808615,0.824177,1,1,1,0.944729,0.972249,0.992511
1665,0.689799309,900.1880982,113,0.608416,0.574937,0.612696,0.642727,0.885229,0.983618,1,0.935813,0.976002,1,0.792683,0.807069,0.823838,1,1,1,0.910017,0.948286,0.985952
1665,0.689843774,900.2461251,112,0.607088,0.574937,0.612696,0.642727,0.886386,0.984185,1,0.934591,0.975315,1,0.792527,0.806849,0.823684,1,1,1,0.909368,0.947502,0.985367
1665,0.692127824,903.2268103,111,0.607823,0.567087,0.609071,0.636302,0.886815,0.977043,1,0.948491,0.97854,1,0.791559,0.806087,0.823308,1,1,1,0.91114,0.951934,0.986881
1665,0.69605571,908.3527016,110,0.605489,0.547436,0.601894,0.632263,0.80391,0.964492,1,0.946095,0.98264,1,0.791013,0.805295,0.822361,1,1,1,0.910276,0.951556,0.986894
1665,0.700234175,913.8055984,109,0.604459,0.424182,0.591769,0.628005,0.391131,0.938055,1,0.949493,0.988175,1,0.790643,0.804962,0.822163,1,1,1,0.910161,0.951848,0.987045
1665,0.700312972,913.9084285,108,0.601707,0.424182,0.591769,0.628005,0.391359,0.938252,1,0.948939,0.987832,1,0.79021,0.804487,0.821843,1,1,1,0.909957,0.951524,0.98654
1665,0.700383127,913.9999807,107,0.601547,0.424182,0.590244,0.628005,0.391379,0.933342,1,0.948892,0.989151,1,0.790223,0.804469,0.821809,1,1,1,0.909921,0.951508,0.986521
1665,0.701078594,914.9075652,106,0.592509,0.424182,0.590244,0.628005,0.414973,0.953438,1,0.894941,0.955653,1,0.787853,0.803101,0.82115,1,1,1,0.851075,0.908199,0.96645
1665,0.702278078,916.4728918,105,0.584775,0.393395,0.584123,0.626114,0.317599,0.942033,1,0.89121,0.958538,1,0.785234,0.800435,0.817821,1,1,1,0.855082,0.914396,0.974599
1665,0.704545438,919.4317966,104,0.582623,0.376665,0.574168,0.626114,0.297892,0.918712,1,0.890544,0.966071,1,0.78451,0.799634,0.817642,1,1,1,0.855382,0.91579,0.974852
1665,0.705701053,920.9398742,103,0.583095,0.375789,0.57036,0.624309,0.298514,0.909067,1,0.888688,0.967143,1,0.784413,0.799471,0.817646,1,1,1,0.855479,0.915621,0.973172
1665,0.706250012,921.6562657,102,0.582873,0.375861,0.568221,0.624022,0.299099,0.9048,1,0.887832,0.968934,1,0.78334,0.799023,0.817585,1,1,1,0.854869,0.915522,0.974982
1665,0.706976771,922.6046862,101,0.575257,0.375428,0.563254,0.624371,0.313133,0.903419,1,0.847824,0.944572,1,0.781839,0.797499,0.81613,1,1,1,0.820697,0.890535,0.960849
1665,0.712392807,929.6726131,100,0.574481,0.336004,0.537988,0.620697,0.255361,0.841603,1,0.853031,0.967778,1,0.778667,0.795113,0.813707,1,1,1,0.844894,0.911184,0.977181
1665,0.712724447,930.1054033,99,0.573573,0.333677,0.533367,0.620697,0.254307,0.829094,1,0.852724,0.969228,1,0.778474,0.794905,0.813582,1,1,1,0.844503,0.911082,0.9769
1665,0.713070393,930.5568629,98,0.572456,0.333677,0.533367,0.620697,0.257377,0.832221,1,0.842554,0.962797,1,0.777231,0.793831,0.812629,1,1,1,0.840199,0.908315,0.973327
1665,0.713172257,930.6897954,97,0.569364,0.333677,0.533367,0.620697,0.257824,0.832659,1,0.841093,0.961856,1,0.776965,0.793427,0.812166,1,1,1,0.839245,0.907318,0.97198
1665,0.713505089,931.1241411,96,0.558336,0.333572,0.528553,0.616259,0.268921,0.831022,1,0.837803,0.943458,1,0.773865,0.791536,0.811269,1,1,1,0.808565,0.882973,0.955158
1665,0.714285731,932.142879,95,0.557375,0.245959,0.519289,0.61422,0.165037,0.815017,1,0.80297,0.942155,1,0.773857,0.79112,0.809046,1,1,1,0.810342,0.883278,0.954338
1665,0.714509785,932.4352694,94,0.551125,0.245959,0.519289,0.61422,0.169642,0.821854,1,0.78117,0.928251,1,0.772701,0.79036,0.808283,1,1,1,0.794007,0.864791,0.940822
1665,0.715170264,933.2971945,93,0.546361,0.245959,0.515068,0.61348,0.172077,0.817396,1,0.800119,0.926207,1,0.771435,0.789457,0.807482,1,1,1,0.786361,0.856839,0.933312
1665,0.71772939,936.636854,92,0.517285,0.243521,0.498273,0.61348,0.203924,0.803376,1,0.67548,0.850944,1,0.764665,0.785354,0.80557,1,1,1,0.666473,0.756161,0.875769
1665,0.720312476,940.0077812,91,0.518576,0.243687,0.471971,0.609058,0.203475,0.736643,1,0.675472,0.885249,1,0.762853,0.7826,0.803451,1,1,1,0.687009,0.774982,0.889791
1665,0.720404983,940.1285028,90,0.471361,0.243687,0.471971,0.609058,0.242005,0.768198,1,0.56793,0.812769,1,0.747064,0.775643,0.801975,1,1,1,0.577715,0.694901,0.854864
1665,0.720804334,940.6496559,89,0.41739,0.243687,0.471971,0.609058,0.352848,0.858977,1,0.389522,0.692527,1,0.727629,0.766971,0.801252,1,1,1,0.398817,0.549359,0.831678
1665,0.721169055,941.1256168,88,0.417389,0.241733,0.463995,0.608384,0.349781,0.852,1,0.391014,0.712397,1,0.719936,0.756505,0.795696,1,1,1,0.423908,0.608453,0.893887
1665,0.72265023,943.0585502,87,0.389496,0.24252,0.449603,0.608384,0.457068,0.90208,1,0.297837,0.672556,1,0.714402,0.747671,0.788425,1,1,1,0.343763,0.530557,0.772363
1665,0.722863734,943.3371729,86,0.387228,0.24252,0.449603,0.608384,0.457226,0.902202,1,0.297734,0.672479,1,0.71372,0.745944,0.785307,1,1,1,0.346967,0.536789,0.772257
1665,0.723570883,944.2600023,85,0.379049,0.241288,0.443121,0.608384,0.479404,0.910569,1,0.28396,0.678744,1,0.711129,0.741942,0.778703,1,1,1,0.35292,0.529506,0.750926
1665,0.724164724,945.0349648,84,0.37545,0.218126,0.436121,0.608384,0.435347,0.911494,1,0.278943,0.695601,1,0.709152,0.739403,0.773401,1,1,1,0.35436,0.528767,0.752177
1665,0.727201283,948.9976743,83,0.373593,0.128594,0.416984,0.606002,0.11079,0.895291,1,0.29596,0.744817,1,0.702965,0.727153,0.756923,1,1,1,0.465546,0.611197,0.771513
1665,0.729329169,951.7745655,82,0.373636,0.113604,0.393767,0.606002,0.089596,0.861425,1,0.296716,0.785044,1,0.701458,0.723805,0.746598,1,1,1,0.516358,0.630171,0.775557
1665,0.729750752,952.3247314,81,0.3672,0.113363,0.388624,0.598903,0.08955,0.853928,1,0.295592,0.790785,1,0.700555,0.722731,0.74602,1,1,1,0.514596,0.629773,0.774101
1665,0.730980396,953.9294168,80,0.36669,0.11122,0.38039,0.591221,0.09001,0.845293,1,0.294083,0.809715,1,0.700452,0.722126,0.744667,1,1,1,0.519941,0.629769,0.772614
1665,0.731532991,954.6505533,79,0.36496,0.110426,0.373861,0.591221,0.088866,0.833094,1,0.294976,0.82333,1,0.699932,0.721429,0.743396,1,1,1,0.52129,0.630839,0.772596
1665,0.732704401,956.1792433,78,0.365092,0.110426,0.35955,0.591221,0.088886,0.812708,1,0.309432,0.855713,1,0.698934,0.721115,0.742366,1,1,1,0.522317,0.632001,0.777329
1665,0.732924044,956.4658774,77,0.360829,0.110426,0.35955,0.591221,0.091292,0.819279,1,0.301276,0.844492,1,0.698562,0.720375,0.742028,1,1,1,0.513583,0.623331,0.771261
1665,0.73302108,956.5925094,76,0.333814,0.110426,0.35955,0.591221,0.107721,0.864139,1,0.255327,0.781276,1,0.689526,0.716054,0.739892,1,1,1,0.447235,0.567458,0.744673
1665,0.733488739,957.2028044,75,0.333671,0.110426,0.35212,0.591221,0.108207,0.855093,1,0.254181,0.802759,1,0.689565,0.715901,0.739725,1,1,1,0.445479,0.565888,0.742997
1665,0.735271037,959.5287033,74,0.333821,0.10915,0.339402,0.581238,0.107738,0.836473,1,0.25418,0.833382,1,0.683135,0.710047,0.736494,1,1,1,0.4668,0.612239,0.793084
1665,0.735524237,959.8591293,73,0.32092,0.10915,0.339402,0.581238,0.118958,0.860057,1,0.230207,0.791565,1,0.679179,0.707908,0.73461,1,1,1,0.433191,0.577591,0.759666
1665,0.736882687,961.6319065,72,0.319723,0.108398,0.326433,0.581238,0.117889,0.838106,1,0.228271,0.817859,1,0.677507,0.705487,0.733487,1,1,1,0.442295,0.594585,0.79547
1665,0.737085581,961.8966832,71,0.316015,0.108398,0.326433,0.581238,0.119396,0.841404,1,0.225391,0.812839,1,0.676692,0.704771,0.732915,1,1,1,0.440701,0.59046,0.789701
1665,0.738654137,963.9436488,70,0.30374,0.108366,0.312963,0.559813,0.134277,0.831453,1,0.218875,0.791503,1,0.668431,0.695417,0.72479,1,1,1,0.434716,0.588826,0.771859
1665,0.738662541,963.954616,69,0.297115,0.108366,0.312963,0.559813,0.14172,0.8465,1,0.20738,0.773043,1,0.667123,0.694409,0.723759,1,1,1,0.417069,0.56961,0.750686
1665,0.739030004,964.4341552,68,0.295226,0.104443,0.306403,0.556819,0.136728,0.842778,1,0.203826,0.784235,1,0.666221,0.692985,0.722412,1,1,1,0.418128,0.568174,0.748165
1665,0.741737127,967.9669507,67,0.255304,0.102397,0.288521,0.548053,0.152228,0.851603,1,0.210302,0.765668,1,0.649203,0.6783,0.713267,1,1,1,0.406833,0.574222,0.743715
1665,0.74211359,968.458235,66,0.255159,0.102397,0.280821,0.548053,0.152898,0.843407,1,0.20938,0.78455,1,0.645581,0.674932,0.707492,1,1,1,0.430939,0.588213,0.757233
1665,0.744259715,971.2589281,65,0.250182,0.099377,0.266742,0.519984,0.15693,0.8192,1,0.464465,0.808069,1,0.641772,0.668926,0.701788,1,1,1,0.442906,0.603307,0.773502
1665,0.745511293,972.8922374,64,0.24868,0.098158,0.261138,0.519984,0.154071,0.802261,1,0.464555,0.820488,1,0.640832,0.66741,0.700355,1,1,1,0.443336,0.609086,0.77588
1665,0.746434212,974.0966467,63,0.248827,0.097883,0.249379,0.418585,0.154285,0.780254,1,0.463526,0.848759,1,0.639392,0.665771,0.698873,1,1,1,0.457295,0.623028,0.788927
1665,0.746825397,974.6071431,62,0.24679,0.097883,0.249379,0.418585,0.155682,0.782067,1,0.459368,0.844912,1,0.637909,0.665045,0.697989,1,1,1,0.458655,0.622704,0.791608
1665,0.747619033,975.6428381,61,0.24558,0.097196,0.242348,0.389125,0.156371,0.75838,1,0.479527,0.854708,1,0.636762,0.663456,0.696249,1,1,1,0.464595,0.631418,0.800118
1665,0.74865073,976.9892027,60,0.250791,0.096146,0.237222,0.379506,0.156411,0.74188,1,0.488027,0.865294,1,0.636892,0.662829,0.695449,1,1,1,0.470476,0.641558,0.808482
1665,0.749208868,977.7175727,59,0.250278,0.096146,0.230032,0.379506,0.157104,0.701344,1,0.485874,0.869712,1,0.636859,0.662564,0.695015,1,1,1,0.469996,0.641286,0.808679
1665,0.749410868,977.9811827,58,0.222066,0.096146,0.230032,0.379506,0.175337,0.714267,1,0.435347,0.821905,1,0.629664,0.657772,0.692072,1,1,1,0.431804,0.603416,0.77027
1665,0.75,978.75,57,0.204681,0.095474,0.221074,0.377612,0.188926,0.697506,1,0.404138,0.812155,1,0.626137,0.6545,0.689793,1,1,1,0.422611,0.581275,0.749711
1665,0.750191569,978.9999975,56,0.203923,0.095474,0.216222,0.377612,0.18801,0.682144,1,0.402326,0.821782,1,0.62594,0.65435,0.689395,1,1,1,0.421786,0.57987,0.749301
1665,0.751173735,980.2817242,55,0.14015,0.095474,0.210186,0.377612,0.644516,0.901108,1,0.117362,0.541553,1,0.603025,0.643811,0.682962,1,1,1,0.130663,0.290132,0.604152
1665,0.751363993,980.5300109,54,0.136692,0.095474,0.210186,0.377612,0.682744,0.920155,1,0.11079,0.534747,1,0.602543,0.643254,0.682438,1,1,1,0.125438,0.279411,0.585843
1665,0.752329171,981.7895682,53,0.130653,0.095474,0.202486,0.377612,0.753671,0.944298,1,0.100364,0.552301,1,0.599038,0.637741,0.679369,1,1,1,0.117014,0.299061,0.598083
1665,0.752358496,981.8278373,52,0.130257,0.095474,0.202486,0.377612,0.753681,0.944302,1,0.100363,0.552299,1,0.598808,0.637509,0.679029,1,1,1,0.117436,0.300176,0.5989
1665,0.753881991,983.8159983,51,0.11813,0.096143,0.191391,0.377653,0.846419,0.976676,1,0.089596,0.583424,1,0.593203,0.632164,0.673353,1,1,1,0.10995,0.302237,0.594425
1665,0.754060328,984.048728,50,0.119386,0.096143,0.186554,0.377653,0.850074,0.975873,1,0.08955,0.602383,1,0.593428,0.632316,0.673589,1,1,1,0.109622,0.30153,0.593246
1665,0.755850255,986.3845828,49,0.11847,0.096608,0.176589,0.370519,0.85714,0.978456,1,0.08885,0.660035,1,0.590937,0.630122,0.671062,1,1,1,0.112884,0.305171,0.592531
1665,0.758785963,990.2156817,48,0.118387,0.096771,0.157609,0.366308,0.820906,0.973849,1,0.118958,0.742558,1,0.583976,0.624603,0.665565,1,1,1,0.118614,0.331384,0.634198
1665,0.764240503,997.3338564,47,0.117108,0.097338,0.137718,0.324016,0.824102,0.954853,1,0.169497,0.840152,1,0.579835,0.616886,0.656862,1,1,1,0.128032,0.360251,0.67685
1665,0.764521182,997.7001425,46,0.116454,0.097338,0.137718,0.324016,0.831347,0.957973,1,0.16802,0.836317,1,0.579728,0.616547,0.656676,1,1,1,0.1271,0.359826,0.675407
1665,0.765004218,998.3305045,45,0.116385,0.097338,0.134661,0.320669,0.83136,0.953797,1,0.168018,0.854823,1,0.579382,0.616299,0.656718,1,1,1,0.127167,0.361534,0.676445
1665,0.766141713,999.8149355,44,0.112607,0.096716,0.131082,0.320669,0.876737,0.969075,1,0.160023,0.851295,1,0.57681,0.613356,0.651798,1,1,1,0.126121,0.365362,0.671274
1665,0.766745448,1000.60281,43,0.10961,0.096579,0.128886,0.320669,0.892477,0.976081,1,0.160602,0.851946,1,0.575585,0.612321,0.651566,1,1,1,0.125128,0.361418,0.662483
1665,0.767241359,1001.249973,42,0.108689,0.095531,0.12663,0.319126,0.814443,0.982458,1,0.156989,0.858155,1,0.574603,0.611368,0.650981,1,1,1,0.124135,0.36036,0.667952
1665,0.770685554,1005.744648,41,0.10662,0.095625,0.118348,0.251233,0.917794,0.986205,1,0.159429,0.916877,1,0.569036,0.606166,0.654112,1,1,1,0.127809,0.385371,0.756236
1665,0.77226162,1007.801414,40,0.104189,0.095625,0.116103,0.251233,0.934966,0.99013,1,0.175484,0.917666,1,0.567745,0.604466,0.652352,1,1,1,0.126504,0.387876,0.757226
1665,0.773228347,1009.062993,39,0.102278,0.095625,0.113585,0.249302,0.935746,0.988038,1,0.189777,0.929423,1,0.567103,0.603178,0.650681,1,1,1,0.128288,0.394887,0.760569
1665,0.77682066,1013.750961,38,0.102697,0.093521,0.108392,0.126602,0.838773,0.981136,1,0.854063,0.963744,1,0.563767,0.600547,0.646867,1,1,1,0.135798,0.407418,0.790146
1665,0.777075112,1014.083021,37,0.10286,0.093521,0.108284,0.126569,0.842709,0.980475,1,0.850074,0.962376,1,0.563813,0.600589,0.646904,1,1,1,0.134934,0.406298,0.788929
1665,0.780507147,1018.561827,36,0.103258,0.087375,0.106678,0.126465,0.696683,0.970279,1,0.85714,0.969954,1,0.560177,0.596068,0.643257,1,1,1,0.13783,0.458755,0.802549
1665,0.783281744,1022.182676,35,0.102676,0.077648,0.104868,0.125541,0.69677,0.960104,1,0.840782,0.96623,1,0.558488,0.589532,0.634373,1,1,1,0.232248,0.520332,0.824151
1665,0.783593774,1022.589875,34,0.103773,0.077648,0.104868,0.125541,0.71364,0.970275,1,0.820906,0.954263,1,0.558202,0.588027,0.630448,1,1,1,0.238112,0.523439,0.815633
1665,0.787370086,1027.517962,33,0.104527,0.078058,0.103587,0.122264,0.717095,0.956981,1,0.83136,0.966071,1,0.556976,0.581271,0.61784,1,1,1,0.275601,0.577243,0.833195
1665,0.793538213,1035.567368,32,0.106956,0.052092,0.093671,0.114565,0.49036,0.855675,1,0.930449,0.984482,1,0.55436,0.573917,0.605068,1,1,1,0.342999,0.636746,0.85725
1665,0.793822408,1035.938242,31,0.099932,0.052092,0.093671,0.114565,0.546958,0.894418,1,0.834169,0.93228,1,0.551082,0.571557,0.604397,1,1,1,0.319341,0.60957,0.845394
1665,0.794276893,1036.531345,30,0.101626,0.051755,0.092311,0.112776,0.499305,0.883379,1,0.830558,0.933284,1,0.550756,0.570865,0.604167,1,1,1,0.323101,0.618967,0.846403
1665,0.796850383,1039.88975,29,0.081151,0.051282,0.089259,0.11113,0.588606,0.919516,1,0.686967,0.862667,1,0.543855,0.564935,0.596206,1,1,1,0.332194,0.590424,0.821569
1665,0.798431396,1041.952972,28,0.084831,0.050669,0.086648,0.113049,0.5571,0.904179,1,0.682965,0.874476,1,0.544131,0.564031,0.595803,1,1,1,0.345887,0.605391,0.835285
1665,0.799218774,1042.9805,27,0.087765,0.049849,0.08555,0.11113,0.567018,0.902895,1,0.671019,0.875677,1,0.544283,0.564094,0.596036,1,1,1,0.343006,0.60251,0.829479
1665,0.804091275,1049.339114,26,0.055978,0.048555,0.076394,0.111239,0.776013,0.948867,1,0.488386,0.803553,1,0.531461,0.554902,0.591188,1,1,1,0.296171,0.561406,0.807842
1665,0.804228663,1049.518405,25,0.056171,0.048555,0.076394,0.111239,0.776032,0.948877,1,0.488374,0.803544,1,0.531498,0.554914,0.591222,1,1,1,0.296433,0.561666,0.807838
1665,0.805447459,1051.108934,24,0.053715,0.048732,0.074285,0.111239,0.81839,0.962101,1,0.463097,0.804762,1,0.53014,0.553958,0.590441,1,1,1,0.292831,0.552831,0.798536
1665,0.808777452,1055.454575,23,0.055144,0.048946,0.06909,0.110913,0.818384,0.943725,1,0.48564,0.854042,1,0.531096,0.552507,0.585041,1,1,1,0.31382,0.577046,0.821832
1665,0.811335385,1058.792677,22,0.050951,0.049192,0.065636,0.11155,0.847417,0.961187,1,0.454302,0.859968,1,0.528014,0.547123,0.578271,1,1,1,0.377595,0.611617,0.852205
1665,0.81181103,1059.413394,21,0.051034,0.049788,0.065088,0.11155,0.830623,0.962783,1,0.450586,0.865473,1,0.527115,0.545544,0.57602,1,1,1,0.39146,0.625995,0.868363
1665,0.812254488,1059.992107,20,0.055623,0.049788,0.065088,0.11155,0.844509,0.969683,1,0.443177,0.858641,1,0.526891,0.54544,0.575214,1,1,1,0.390689,0.630129,0.877304
1665,0.813195527,1061.220163,19,0.055112,0.049788,0.06307,0.110529,0.850639,0.968018,1,0.435798,0.870318,1,0.525822,0.543789,0.572222,1,1,1,0.407715,0.645253,0.875991
1665,0.813427031,1061.522275,18,0.056242,0.049788,0.06307,0.110529,0.857884,0.971578,1,0.432118,0.866769,1,0.525958,0.543854,0.572492,1,1,1,0.406013,0.64546,0.875964
1665,0.816101015,1065.011825,17,0.052149,0.048585,0.060236,0.110529,0.902969,0.983614,1,0.406606,0.886741,1,0.524075,0.540509,0.561477,1,1,1,0.42963,0.661907,0.873625
1665,0.816679776,1065.767108,16,0.051597,0.048585,0.060236,0.110529,0.919333,0.991472,1,0.399369,0.878967,1,0.524296,0.54028,0.561323,1,1,1,0.44913,0.671737,0.877188
1665,0.823949218,1075.253729,15,0.052798,0.049341,0.059532,0.093163,0.875165,0.976265,1,0.55692,0.95572,1,0.524411,0.537503,0.554895,1,1,1,0.513508,0.724132,0.914404
1665,0.827188969,1079.481605,14,0.055486,0.050001,0.06056,0.087336,0.907857,0.979397,1,0.748079,0.954789,1,0.524845,0.537367,0.553981,1,1,1,0.509701,0.719973,0.92506
1665,0.829518557,1082.521717,13,0.062119,0.050345,0.061457,0.078185,0.933851,0.985898,1,0.766951,0.951267,1,0.525873,0.538852,0.555722,1,1,1,0.516769,0.730754,0.935828
1665,0.829687476,1082.742156,12,0.062866,0.050345,0.061457,0.078185,0.94282,0.989989,1,0.759654,0.946403,1,0.525938,0.538939,0.555942,1,1,1,0.510525,0.727909,0.935828
1665,0.83463341,1089.1966,11,0.074953,0.051822,0.065815,0.077471,0.612689,0.95381,1,0.84966,0.974024,1,0.528966,0.539447,0.553035,1,1,1,0.582587,0.782103,0.957269
1665,0.838400006,1094.112008,10,0.072752,0.052777,0.067752,0.077108,0.634243,0.950969,1,0.875155,0.964044,1,0.529533,0.539761,0.552393,1,1,1,0.576935,0.771119,0.945548
1665,0.850746274,1110.223888,9,0.065345,0.062374,0.071578,0.08687,0.837495,0.967689,1,0.651201,0.851719,1,0.527966,0.536966,0.550234,1,1,1,0.43196,0.658294,0.922598
1665,0.855905533,1116.956721,8,0.071317,0.064195,0.072269,0.08687,0.898754,0.979364,1,0.643617,0.877781,1,0.52768,0.537315,0.550283,1,1,1,0.426124,0.667518,0.924763
1665,0.860576928,1123.052891,7,0.071574,0.062908,0.073769,0.086699,0.739363,0.960644,1,0.634243,0.939156,1,0.530295,0.538981,0.55007,1,1,1,0.439195,0.683592,0.932574
1665,0.867647052,1132.279403,6,0.079676,0.064839,0.079319,0.155601,0.79503,0.974605,1,0.837495,0.946963,1,0.53191,0.539575,0.551005,1,1,1,0.508268,0.760955,0.965364
1665,0.878571451,1146.535744,5,0.078411,0.067909,0.09252,0.155601,0.980706,0.995948,1,0.739363,0.897851,1,0.53451,0.54231,0.565498,1,1,1,0.496456,0.746505,0.963313
1665,0.887019217,1157.560078,4,0.138801,0.074062,0.110063,0.155601,1,1,1,0.79503,0.958595,1,0.536725,0.550215,0.570047,1,1,1,0.594867,0.835932,1
1665,0.911789656,1189.885501,3,0.137048,0.122683,0.138046,0.151089,1,1,1,0.999707,0.999839,1,0.54991,0.563096,0.571648,1,1,1,0.820245,0.955564,1
1665,0.974293053,1271.452434,2,0.136089,0.120919,0.136642,0.150099,1,1,1,0.805745,0.904815,1,0.565645,0.568444,0.571416,1,1,1,0.69621,0.868041,1
1665,0.99524188,1298.790653,1,0,0,0.086676,0.147491,1,1,1,0,0.36,1,0.503689,0.541108,0.570543,1,1,1,0,0.395625,0.9375
